rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),IQRunit,HR_IQR,HR_lci,HR_uci
pm25,0.0125324520514419,1.01261131232183,0.0002918506661569,0.000289556986339576,43.2814701170586,0,3.8974381660296,1.05005700895586,1.04773693404654,1.0523822213643
no2,0.00560059319873041,1.0056163058405,9.01714032332867e-05,8.94271484810373e-05,62.627438019205,0,14.6911061188925,1.08575859545913,1.08296634617345,1.08855804409695
ozone_summer,-0.000378675746858715,0.999621395941753,0.000127684581798342,0.000126760239071643,-2.98733853479633,0.00281417905714624,6.85815814001386,0.997406351178534,0.99570830772943,0.999107290406987
