rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0193543288996138,1.01954283811563,0.000249946709875021,0.000248789586015387,77.7939672218305,0,3.8974381660296,1.07835022107837,1.07630276444625,1.08040157259843
