rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.000638898894088817,1.00063910303346,0.000113845433418163,0.000113040584190426,5.65194260684764,1.58644567103939e-08,6.27696093793253,1.004018395589,1.00262308262377,1.00541565035898
