rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00975339537759273,1.00980111475409,0.000181935608798668,0.000181243553295578,53.8137506148237,0,4.82409019799423,1.04817573618275,1.04638101871637,1.04997353188806
