rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00767833684100419,1.00770789086281,7.71417811411196e-05,7.67829848774189e-05,100.000499502101,0,13.9170584557169,1.11277830175978,1.11045009021022,1.11511139472551
