rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.000351462547175773,1.00035152431737,0.000120123664128417,0.000119195168564197,2.94863081624386,0.00319185020961452,6.51409945013059,1.00229208480462,1.00076791628543,1.00381857463093
