rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.0180909345403312,1.0182555667818,0.000246688146666174,0.00024528411577525,73.755018677637,0,3.87405461435122,1.07259963624623,1.07060380181236,1.07459919134229
