rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00117730754934065,1.00117800084792,0.000239414149404509,0.000236686694847467,4.97411800058878,6.55453760483278e-07,3.68274558984908,1.00434513703626,1.00263076248886,1.00606244295201
