rn,HR,HR_lci_bootstrap,HR_uci_bootstrap
levelBlack,0.982491220913945,0.976682543846962,0.988334444241102
levelHispanic,1.00193998704268,0.995976625394356,1.0079390540291
levelOthers,1.00596902318852,1.00002154083885,1.01195187732255
levelWhite,1.00030044399434,0.994386475375145,1.00624958507988
