rn,coef,IQRunit,HR_IQR,HR_lci,HR_uci
levelFALSE,0.00062516580352608,6.27696093793253,1.00393185085217,1.00308983771905,1.00477457078749
levelTRUE,-0.000710989425180766,6.27696093793253,0.995547090880666,0.994550621909016,0.996544558243339
