rn,coef,IQRunit,HR_IQR
levelBlack,0.00388389322603127,3.68274558984908,1.01440617360524
levelHispanic,0.00240975920445243,3.68274558984908,1.00891402547278
levelOthers,-0.000481678931119975,3.68274558984908,0.998227671473084
levelWhite,0.00183048750334285,3.68274558984908,1.00676399294649
