rn,coef,IQRunit,HR_IQR
levelBlack,0.00332352531391582,3.68274558984908,1.01231490984122
levelHispanic,0.00318633871370574,3.68274558984908,1.01180359388959
levelOthers,-0.00372238840359704,3.68274558984908,0.986384925610029
levelWhite,0.00195515569096584,3.68274558984908,1.00722632578262
