rn,coef,exp(coef),se(coef),robust se,z,Pr(>|z|),V2,HR_IQR,HR_lci,HR_uci
get(pollutants_i),0.00748808954423741,1.007516195396,8.29217778787039e-05,8.21245887125446e-05,91.179629166211,0,14.5934157913371,1.11547107469186,1.11285388882946,1.11809441559573
