rn,HR,HR_lci_bootstrap,HR_uci_bootstrap
levelBlack,1.02982372994275,1.0237526141184,1.03593084904253
levelHispanic,1.01158654114504,1.00564640950233,1.01756175983584
levelOthers,0.969631518244692,0.963915253331545,0.975381682076281
levelWhite,0.991153032738514,0.985309892124789,0.997030824676156
